Gold_deriv	Low	High
-14.074999999999932	0.289705936825826	0.0
10.0	0.0	0.0018202114499232813
-8.715000000000032	0.1852086968396781	0.0
-35.16000000000008	0.6312100359800752	0.0
-31.784999999999968	0.5840036146787263	0.0
-1.7699999999999818	0.03914913554609567	0.0
20.659999999999968	0.0	0.007769310463548673
-19.164999999999964	0.38230341128038003	0.0
-41.754999999999995	0.7152518083202635	0.0
5.735000000000014	0.0	0.0005986716413555193
61.879999999999995	0.0	0.06969834278175069
73.61500000000001	0.0	0.09864032052205363
21.379999999999995	0.0	0.008320266626903106
7.904999999999973	0.0	0.0011374323879953518
17.07000000000005	0.0	0.00530382131314755
37.85500000000002	0.0	0.02608364873456781
31.88499999999999	0.0	0.01850523840746421
-5.025000000000091	0.10910315236366286	0.0
-36.81000000000006	0.6532543354939312	0.0
-44.129999999999995	0.7428592390892765	0.0
-54.59500000000003	0.8477425615580095	0.0
-23.125	0.44987282447883525	0.0
38.42000000000007	0.0	0.026868075684705284
19.660000000000082	0.0	0.007035401206939684
16.340000000000032	0.0	0.004859884481991372
7.309999999999945	0.0	0.0009726500105924352
-3.310000000000059	0.07257515657674718	0.0
-4.600000000000023	0.10011942340887603	0.0
11.389999999999986	0.0	0.002361398538425874
38.61500000000001	0.0	0.02714150466334264
-1.7649999999999864	0.0390396457523593	0.0
-16.084999999999923	0.32704428213831593	0.0
-7.529999999999973	0.16113863159304764	0.0
24.699999999999932	0.0	0.01110492803483687
33.139999999999986	0.0	0.019990646989081484
-3.3199999999999363	0.0727902749206274	0.0
2.0149999999999864	0.0	7.390468034262909e-05
-10.605000000000018	0.22287386827994538	0.0
-26.595000000000027	0.5058648664646521	0.0
-32.870000000000005	0.5994895835734007	0.0
-39.92999999999995	0.693081411327135	0.0
-19.659999999999968	0.39096356881788663	0.0
6.840000000000032	0.0	0.0008515968481153102
11.129999999999995	0.0	0.0022548215176100284
17.504999999999995	0.0	0.005577583390480201
35.549999999999955	0.0	0.023003877809416484
34.83499999999992	0.0	0.02208785139166103
4.5750000000000455	0.0	0.00038098163279054464
-17.079999999999927	0.3451546701764936	0.0
-8.600000000000023	0.18288813474099042	0.0
36.56499999999994	0.0	0.02433621297883526
64.59500000000003	0.0	0.07594857803270438
70.68500000000006	0.0	0.09094448471389271
48.844999999999914	0.0	0.04342722409921507
-2.800000000000068	0.06157103535858399	0.0
-19.894999999999982	0.3950535545963457	0.0
-7.839999999999918	0.16746928237353353	0.0
44.940000000000055	0.0	0.03676105597026269
58.9849999999999	0.0	0.06332934692464098
15.629999999999995	0.0	0.004446720145607652
43.03500000000008	0.0	0.03371052037131439
61.99000000000001	0.0	0.06994635933328297
24.524999999999977	0.0	0.010948128194747553
65.29999999999995	0.0	0.07761545441503304
118.20500000000004	0.0	0.254327625530651
37.70500000000004	0.0	0.02587734596883362
-34.180000000000064	0.6177955081926959	0.0
-27.81000000000006	0.524759995369327	0.0
-20.924999999999955	0.41281732250130776	0.0
0.34000000000003183	0.0	2.1041644361341483e-06
-25.125	0.4825116817393369	0.0
-74.375	0.9713478988509096	0.0
-24.065000000000055	0.4653373957309481	0.0
66.01499999999999	0.0	0.07932445504084185
37.264999999999986	0.0	0.025276916458270238
-21.210000000000036	0.41768578385470734	0.0
-24.644999999999982	0.4747693790444153	0.0
-16.34999999999991	0.3318917861487304	0.0
-4.215000000000032	0.09194231626918425	0.0
23.309999999999945	0.0	0.009890229946056484
6.790000000000077	0.0	0.0008391921070840525
-2.8700000000000045	0.06308524746751598	0.0
32.934999999999945	0.0	0.019744092522396395
65.90499999999997	0.0	0.07906032051692058
40.27999999999997	0.0	0.029532537609331833
-49.664999999999964	0.8017369703206749	0.0
-50.14499999999998	0.8064826984749014	0.0
-57.879999999999995	0.875030663477242	0.0
-36.004999999999995	0.642584252515161	0.0
-25.980000000000018	0.4961602571234026	0.0
-50.05499999999995	0.8055972534330598	0.0
22.144999999999982	0.0	0.00892633560759104
66.54999999999995	0.0	0.0806153904109379
86.32000000000005	0.0	0.13562654711488764
28.495000000000005	0.0	0.014779480354422336
7.509999999999991	0.0	0.0010266010779681478
72.61500000000001	0.0	0.09597862531883083
39.700000000000045	0.0	0.028688170641095745
-28.434999999999945	0.5343362407975365	0.0
-20.555000000000064	0.4064666289301414	0.0
-12.100000000000023	0.2520358736595032	0.0
-17.534999999999968	0.35335399616896	0.0
-1.2250000000000227	0.027178031906416322	0.0
34.07999999999993	0.0	0.021140780357521538
54.96500000000003	0.0	0.05499134051694721
24.965000000000032	0.0	0.011344490159237108
-1.4700000000000273	0.03256870688611946	0.0
61.98500000000013	0.0	0.06993507629755802
154.1049999999999	0.0	0.43227020452501974
96.55999999999995	0.0	0.1697134867589929
-2.5049999999998818	0.055176279639291614	0.0
23.534999999999854	0.0	0.010082082508142687
71.85500000000002	0.0	0.09398008411273573
86.17500000000018	0.0	0.1351712799225091
109.96499999999992	0.0	0.2201054514566615
40.289999999999964	0.0	0.02954720305298386
-21.034999999999854	0.4146987793417437	0.0
29.279999999999973	0.0	0.015605007679099003
123.3599999999999	0.0	0.2769941285129822
136.77999999999997	0.0	0.34053914455642653
161.45499999999993	0.0	0.4744875700226472
234.38999999999987	0.0	1.0
